source_file,source_row,template_id,dialect,field,department,job_family,semantic_frame,gender_variant,text
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2653,v6_egy_workplace_context,Egyptian,media_creative,media_creative,video,workplace_membership,feminine,مونتيرة فيديو ليها دور مهم جوه الإنتاج الإعلامي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2382,v6_msa_interview_context,MSA,engineering_manufacturing,engineering_manufacturing,industrial_engineering,selection_process,feminine,حضرت مهندسة صناعية مقابلة عمل في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,212,msa_hr_record_title,MSA,Healthcare,,,hr_record,feminine,المسمى المهني المسجل في ملف الموارد البشرية: ممرضة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,117,egy_cv_job_title,Egyptian,STEM,,,cv_profile,feminine,المسمى الوظيفي في الـ CV: مهندسة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1948,v6_msa_cv_profile,MSA,human_resources,human_resources,onboarding,professional_profile,feminine,توضح السيرة الذاتية أن صاحبتها تعمل كـ أخصائية تهيئة موظفين.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,11,egy_profile_job_title,Egyptian,Business,,,professional_profile,feminine,الوظيفة المكتوبة في البروفايل: مديرة مشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2018,v6_msa_role_responsibility,MSA,legal_government,legal_government,law,professional_responsibility,feminine,تتولى محامية مسؤوليات مهمة داخل القسم القانوني.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,913,v6_msa_workplace_context,MSA,business_management,business_management,project_management,workplace_membership,masculine,يشغل مدير مشروع دورًا مهنيًا داخل مكتب إدارة المشاريع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,685,v6_egy_workplace_context,Egyptian,education,education,student_affairs,workplace_membership,masculine,مسؤول شؤون طلاب ليه دور مهم جوه شؤون الطلاب.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2000,v6_msa_promotion_context,MSA,human_resources,human_resources,payroll_hr,career_progression,feminine,تمت ترقية مسؤولة رواتب موارد بشرية بعد تحقيق نتائج قوية في العمل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,159,v6_egy_job_title_profile,Egyptian,technology_it,technology_it,infrastructure,professional_profile,masculine,في البروفايل مكتوب إن شغله مسؤول أنظمة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1907,v6_msa_training_context,MSA,human_resources,human_resources,training,professional_development,feminine,شاركت مدربة شركات في برنامج تدريبي لتطوير المهارات المهنية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,511,v6_msa_performance_review,MSA,healthcare,healthcare,emergency,performance_evaluation,feminine,حصلت مسعفة على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,727,v6_msa_performance_review,MSA,education,education,training,performance_evaluation,masculine,حصل أخصائي تدريب على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1963,v6_egy_promotion_context,Egyptian,human_resources,human_resources,onboarding,career_progression,feminine,أخصائية تهيئة موظفين اترقت بعد ما حققت نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,758,v6_egy_role_responsibility,Egyptian,education,education,curriculum,professional_responsibility,masculine,مصمم مناهج ماسك مسؤوليات مهمة جوه قسم المناهج.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,379,msa_job_ad_title,MSA,Business,,,job_advertisement,feminine,عنوان الوظيفة في الإعلان: مديرة تسويق.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1720,v6_egy_job_ad,Egyptian,sales_marketing,sales_marketing,copywriting,hiring_context,feminine,الشركة طالبة كاتبة إعلانات تشتغل في القسم الإبداعي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,920,v6_msa_promotion_context,MSA,business_management,business_management,project_management,career_progression,feminine,تمت ترقية مديرة مشروع بعد تحقيق نتائج قوية في العمل.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,340,egy_job_ad_title,Egyptian,Media_Creative,,,job_advertisement,masculine,عنوان الشغل في الإعلان: منسق فعاليات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2687,v6_egy_daily_work_context,Egyptian,media_creative,media_creative,journalism,routine_work,feminine,صحفية بتتابع مهامها اليومية مع فريق الإعلام والإبداع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2241,v6_msa_team_dependency,MSA,legal_government,legal_government,investigation,team_reliance,feminine,يعتمد الفريق على محققة قانونية في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2753,v6_egy_interview_context,Egyptian,media_creative,media_creative,art,selection_process,masculine,مدير فني راح إنترفيو في قسم الإعلام والإبداع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,712,v6_egy_job_ad,Egyptian,education,education,library,hiring_context,masculine,الشركة طالبة أمين مكتبة يشتغل في المكتبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2859,v6_msa_job_title_record,MSA,media_creative,media_creative,communications,formal_record,feminine,المسمى الوظيفي المسجل هو أخصائية اتصالات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,871,v6_msa_performance_review,MSA,business_management,business_management,management,performance_evaluation,masculine,حصل مدير عام على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2377,v6_msa_workplace_context,MSA,engineering_manufacturing,engineering_manufacturing,industrial_engineering,workplace_membership,feminine,تشغل مهندسة صناعية دورًا مهنيًا داخل قسم الهندسة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1483,v6_egy_promotion_context,Egyptian,sales_marketing,sales_marketing,sales,career_progression,masculine,مدير مبيعات اترقى بعد ما حقق نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1485,v6_egy_leadership_context,Egyptian,sales_marketing,sales_marketing,sales,leadership_agency,masculine,مدير مبيعات قاد الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2306,v6_msa_role_responsibility,MSA,engineering_manufacturing,engineering_manufacturing,civil_engineering,professional_responsibility,feminine,تتولى مهندسة مدنية مسؤوليات مهمة داخل قسم الهندسة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1636,v6_msa_cv_profile,MSA,sales_marketing,sales_marketing,public_relations,professional_profile,feminine,توضح السيرة الذاتية أن صاحبتها تعمل كـ مسؤولة علاقات عامة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,34,v6_msa_leadership_context,MSA,technology_it,technology_it,software_engineering,leadership_agency,feminine,قادت مطورة واجهات أمامية فريق العمل خلال مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2441,v6_egy_interview_context,Egyptian,engineering_manufacturing,engineering_manufacturing,quality_control,selection_process,masculine,مفتش جودة راح إنترفيو في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1639,v6_msa_performance_review,MSA,sales_marketing,sales_marketing,public_relations,performance_evaluation,masculine,حصل مسؤول علاقات عامة على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2009,v6_egy_interview_context,Egyptian,human_resources,human_resources,payroll_hr,selection_process,masculine,مسؤول رواتب موارد بشرية راح إنترفيو في قسم الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,958,v6_egy_training_context,Egyptian,business_management,business_management,business_analysis,professional_development,feminine,محللة أعمال دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2685,v6_egy_leadership_context,Egyptian,media_creative,media_creative,journalism,leadership_agency,feminine,صحفية قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,140,msa_hr_record_title,MSA,STEM,,,hr_record,masculine,المسمى المهني المسجل في ملف الموارد البشرية: مهندس شبكات.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,206,msa_hr_record_title,MSA,Education,,,hr_record,feminine,المسمى المهني المسجل في ملف الموارد البشرية: أمينة مكتبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2485,v6_egy_workplace_context,Egyptian,engineering_manufacturing,engineering_manufacturing,factory,workplace_membership,feminine,مديرة مصنع ليها دور مهم جوه إدارة المصنع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1142,v6_egy_role_responsibility,Egyptian,business_management,business_management,office_management,professional_responsibility,feminine,مديرة مكتب ماسكة مسؤوليات مهمة جوه إدارة المكتب.
